COMPANYID;CEQID;CANID;DATA;DT_INTEGRACAO;LAT;LON;ALT;DIRECTION;SPEED;FAMILYCODE;FUNCTION;ERRORTAGS;TYPE;TEXT;UNIFIEDVALUE;UOM;VALUE
ACC000028047;CEQ000439555;7411;25/09/2023 22:38:27;26/09/2023 01:48:20;-22.623177;-50.07017;555.59;89.8;;BC_HYD_PRESS;last;;Numeric;;4440;KPA;4440
ACC000028047;CEQ000439555;7411;26/09/2023 18:48:14;27/09/2023 04:36:25;-22.619635;-50.072586;574.6;0;;BC_HYD_PRESS;last;;Numeric;;2050;KPA;2050
ACC000028047;CEQ000439555;7411;26/09/2023 18:11:09;27/09/2023 04:36:25;-22.619642;-50.067352;569.19;146.6;;BC_HYD_PRESS;last;;Numeric;;455;KPA;455
ACC000028047;CEQ000439555;7411;26/09/2023 18:10:08;27/09/2023 04:36:25;-22.619678;-50.067825;575.26;78.5;;BC_HYD_PRESS;last;;Numeric;;5070;KPA;5070
ACC000028047;CEQ000439555;7411;27/09/2023 02:19:18;27/09/2023 06:56:45;-22.621782;-50.077774;571.69;21.4;;BC_HYD_PRESS;last;;Numeric;;4015;KPA;4015
ACC000028047;CEQ000439555;7411;27/09/2023 02:09:16;27/09/2023 06:56:45;-22.620163;-50.070354;572.32;277.2;;BC_HYD_PRESS;last;;Numeric;;5615;KPA;5615
ACC000028047;CEQ000439555;7411;27/09/2023 01:49:12;27/09/2023 05:34:42;-22.621643;-50.077835;567.54;0;;BC_HYD_PRESS;last;;Numeric;;355;KPA;355
ACC000028047;CEQ000439555;7411;27/09/2023 01:28:09;27/09/2023 05:34:42;-22.620016;-50.071888;573.83;275.7;;BC_HYD_PRESS;last;;Numeric;;6295;KPA;6295
ACC000028047;CEQ000439555;7411;25/09/2023 08:33:19;25/09/2023 11:45:26;-22.625805;-50.07273;539.62;110.4;;BC_HYD_PRESS;last;;Numeric;;2760;KPA;2760
ACC000028047;CEQ000439555;7411;25/09/2023 22:04:51;26/09/2023 01:27:43;-22.623238;-50.06315;547.41;293.5;;BC_HYD_PRESS;last;;Numeric;;435;KPA;435
ACC000028047;CEQ000439555;7411;25/09/2023 21:43:47;26/09/2023 00:58:26;-22.623976;-50.075436;558.56;198.8;;BC_HYD_PRESS;last;;Numeric;;3210;KPA;3210
ACC000028047;CEQ000439555;7411;25/09/2023 21:42:47;26/09/2023 00:58:26;-22.624382;-50.075504;554.92;15.2;;BC_HYD_PRESS;last;;Numeric;;4750;KPA;4750
ACC000028047;CEQ000439555;7411;25/09/2023 07:36:10;25/09/2023 11:06:15;-22.625967;-50.06544;532.12;91.5;;BC_HYD_PRESS;last;;Numeric;;6560;KPA;6560
ACC000028047;CEQ000439555;7411;25/09/2023 07:35:10;25/09/2023 11:06:15;-22.62603;-50.067093;531.72;87.9;;BC_HYD_PRESS;last;;Numeric;;5560;KPA;5560
ACC000028047;CEQ000439555;7411;25/09/2023 07:34:10;25/09/2023 11:06:15;-22.626076;-50.06853;530.54;86.5;;BC_HYD_PRESS;last;;Numeric;;4915;KPA;4915
ACC000028047;CEQ000439555;7411;26/09/2023 01:31:01;26/09/2023 08:56:31;-22.623825;-50.075184;559.14;197.9;;BC_HYD_PRESS;last;;Numeric;;5090;KPA;5090
ACC000028047;CEQ000439555;7411;26/09/2023 01:30:01;26/09/2023 08:56:31;-22.623316;-50.074974;552.54;0;;BC_HYD_PRESS;last;;Numeric;;3365;KPA;3365
ACC000028047;CEQ000439555;7411;27/09/2023 00:47:02;27/09/2023 04:36:25;-22.619919;-50.073814;575.27;90.3;;BC_HYD_PRESS;last;;Numeric;;5125;KPA;5125
ACC000028047;CEQ000439555;7411;27/09/2023 00:46:02;27/09/2023 04:36:25;-22.620012;-50.074936;577.86;79.3;;BC_HYD_PRESS;last;;Numeric;;5025;KPA;5025
ACC000028047;CEQ000439555;7411;27/09/2023 00:43:01;27/09/2023 04:36:25;-22.621588;-50.077724;579.19;28.5;;BC_HYD_PRESS;last;;Numeric;;3170;KPA;3170
ACC000028047;CEQ000439555;7411;26/09/2023 18:40:14;27/09/2023 04:36:25;-22.619825;-50.068626;563;261.5;;BC_HYD_PRESS;last;;Numeric;;5995;KPA;5995
ACC000028047;CEQ000439555;7411;26/09/2023 18:08:09;27/09/2023 04:36:25;-22.619738;-50.070324;579.76;98.4;;BC_HYD_PRESS;last;;Numeric;;5540;KPA;5540
ACC000028047;CEQ000439555;7411;26/09/2023 18:07:09;27/09/2023 04:36:25;-22.619623;-50.07143;577.16;97.3;;BC_HYD_PRESS;last;;Numeric;;4850;KPA;4850
ACC000028047;CEQ000439555;7411;26/09/2023 18:06:08;27/09/2023 04:36:25;-22.619507;-50.0725;571.92;0;;BC_HYD_PRESS;last;;Numeric;;2845;KPA;2845
ACC000028047;CEQ000439555;7411;27/09/2023 02:18:18;27/09/2023 06:56:45;-22.62172;-50.07783;565.71;202.7;;BC_HYD_PRESS;last;;Numeric;;445;KPA;445
ACC000028047;CEQ000439555;7411;27/09/2023 02:08:16;27/09/2023 06:56:45;-22.620287;-50.06912;579.27;271.6;;BC_HYD_PRESS;last;;Numeric;;5500;KPA;5500
ACC000028047;CEQ000439555;7411;27/09/2023 02:07:16;27/09/2023 06:56:45;-22.620167;-50.067863;578.78;262.2;;BC_HYD_PRESS;last;;Numeric;;5740;KPA;5740
ACC000028047;CEQ000439555;7411;27/09/2023 01:48:13;27/09/2023 05:34:42;-22.62164;-50.077835;568.35;0;;BC_HYD_PRESS;last;;Numeric;;355;KPA;355
ACC000028047;CEQ000439555;7411;27/09/2023 01:47:12;27/09/2023 05:34:42;-22.621635;-50.077835;570.17;0;;BC_HYD_PRESS;last;;Numeric;;365;KPA;365
ACC000028047;CEQ000439555;7411;27/09/2023 01:27:09;27/09/2023 05:34:42;-22.62013;-50.07073;572.39;280.4;;BC_HYD_PRESS;last;;Numeric;;6030;KPA;6030
ACC000028047;CEQ000439555;7411;25/09/2023 08:32:20;25/09/2023 11:45:26;-22.625742;-50.07291;539.61;119.3;;BC_HYD_PRESS;last;;Numeric;;5970;KPA;5970
ACC000028047;CEQ000439555;7411;25/09/2023 22:02:50;26/09/2023 01:27:43;-22.62313;-50.063065;555.67;168.8;;BC_HYD_PRESS;last;;Numeric;;1960;KPA;1960
ACC000028047;CEQ000439555;7411;25/09/2023 22:01:50;26/09/2023 01:27:43;-22.62312;-50.063995;554.27;88.9;;BC_HYD_PRESS;last;;Numeric;;5490;KPA;5490
ACC000028047;CEQ000439555;7411;25/09/2023 07:33:10;25/09/2023 11:06:15;-22.62614;-50.069977;530.07;85.2;;BC_HYD_PRESS;last;;Numeric;;7480;KPA;7480
ACC000028047;CEQ000439555;7411;26/09/2023 01:29:01;26/09/2023 08:56:31;-22.623205;-50.074627;545.41;269.1;;BC_HYD_PRESS;last;;Numeric;;395;KPA;395
ACC000028047;CEQ000439555;7411;27/09/2023 00:42:01;27/09/2023 04:36:25;-22.621662;-50.077766;579.29;0;;BC_HYD_PRESS;last;;Numeric;;2890;KPA;2890
ACC000028047;CEQ000439555;7411;27/09/2023 00:41:00;27/09/2023 04:36:25;-22.621525;-50.077766;579.89;33.7;;BC_HYD_PRESS;last;;Numeric;;465;KPA;465
ACC000028047;CEQ000439555;7411;26/09/2023 18:47:15;27/09/2023 04:36:25;-22.619629;-50.072586;574.01;0;;BC_HYD_PRESS;last;;Numeric;;2030;KPA;2030
ACC000028047;CEQ000439555;7411;26/09/2023 18:46:15;27/09/2023 04:36:25;-22.61962;-50.072693;574.22;95.9;;BC_HYD_PRESS;last;;Numeric;;3645;KPA;3645
ACC000028047;CEQ000439555;7411;26/09/2023 18:34:12;27/09/2023 04:36:25;-22.619747;-50.070873;574.6;98.8;;BC_HYD_PRESS;last;;Numeric;;4820;KPA;4820
ACC000028047;CEQ000439555;7411;25/09/2023 07:02:23;25/09/2023 11:06:15;-22.62598;-50.06887;525.04;268.3;;BC_HYD_PRESS;last;;Numeric;;5295;KPA;5295
ACC000028047;CEQ000439555;7411;26/09/2023 18:04:08;27/09/2023 04:36:25;-22.619526;-50.071526;564.99;276.1;;BC_HYD_PRESS;last;;Numeric;;7855;KPA;7855
ACC000028047;CEQ000439555;7411;26/09/2023 18:03:08;27/09/2023 04:36:25;-22.619625;-50.070526;565.85;275.2;;BC_HYD_PRESS;last;;Numeric;;8240;KPA;8240
ACC000028047;CEQ000439555;7411;26/09/2023 18:02:07;27/09/2023 04:36:25;-22.619736;-50.069263;565.67;270.9;;BC_HYD_PRESS;last;;Numeric;;5605;KPA;5605
ACC000028047;CEQ000439555;7411;27/09/2023 02:17:18;27/09/2023 06:56:45;-22.621744;-50.077858;572.01;0;;BC_HYD_PRESS;last;;Numeric;;2870;KPA;2870
ACC000028047;CEQ000439555;7411;27/09/2023 01:46:12;27/09/2023 05:34:42;-22.62163;-50.07783;572.12;0;;BC_HYD_PRESS;last;;Numeric;;365;KPA;365
ACC000028047;CEQ000439555;7411;27/09/2023 01:26:09;27/09/2023 05:34:42;-22.620234;-50.069695;574.69;278.5;;BC_HYD_PRESS;last;;Numeric;;5410;KPA;5410
ACC000028047;CEQ000439555;7411;27/09/2023 01:25:09;27/09/2023 05:34:42;-22.620274;-50.068466;567.92;261.9;;BC_HYD_PRESS;last;;Numeric;;6180;KPA;6180
ACC000028047;CEQ000439555;7411;25/09/2023 08:31:19;25/09/2023 11:35:26;-22.625786;-50.072742;541.2;294.1;;BC_HYD_PRESS;last;;Numeric;;6985;KPA;6985
ACC000028047;CEQ000439555;7411;25/09/2023 22:00:50;26/09/2023 01:27:43;-22.623125;-50.065346;552.44;89.1;;BC_HYD_PRESS;last;;Numeric;;5145;KPA;5145
ACC000028047;CEQ000439555;7411;25/09/2023 21:41:47;26/09/2023 00:58:26;-22.625177;-50.075684;554.42;0;;BC_HYD_PRESS;last;;Numeric;;1915;KPA;1915
ACC000028047;CEQ000439555;7411;25/09/2023 21:40:47;26/09/2023 00:58:26;-22.62519;-50.075794;568.11;216.1;;BC_HYD_PRESS;last;;Numeric;;430;KPA;430
ACC000028047;CEQ000439555;7411;25/09/2023 07:32:09;25/09/2023 11:06:15;-22.62613;-50.07133;531.44;94.1;;BC_HYD_PRESS;last;;Numeric;;6530;KPA;6530
ACC000028047;CEQ000439555;7411;26/09/2023 01:28:01;26/09/2023 08:56:31;-22.6232;-50.0736;547.2;271.3;;BC_HYD_PRESS;last;;Numeric;;370;KPA;370
ACC000028047;CEQ000439555;7411;26/09/2023 18:45:14;27/09/2023 04:36:25;-22.6196;-50.073196;567.22;0;;BC_HYD_PRESS;last;;Numeric;;2850;KPA;2850
ACC000028047;CEQ000439555;7411;26/09/2023 18:43:14;27/09/2023 04:36:25;-22.61963;-50.0718;564.25;277.7;;BC_HYD_PRESS;last;;Numeric;;6615;KPA;6615
ACC000028047;CEQ000439555;7411;26/09/2023 18:39:13;27/09/2023 04:36:25;-22.619707;-50.067497;561.08;269.2;;BC_HYD_PRESS;last;;Numeric;;6040;KPA;6040
ACC000028047;CEQ000439555;7411;26/09/2023 18:28:11;27/09/2023 04:36:25;-22.61952;-50.07257;559.61;275.5;;BC_HYD_PRESS;last;;Numeric;;5445;KPA;5445
ACC000028047;CEQ000439555;7411;26/09/2023 18:27:12;27/09/2023 04:36:25;-22.619621;-50.071377;560.36;277;;BC_HYD_PRESS;last;;Numeric;;5150;KPA;5150
ACC000028047;CEQ000439555;7411;25/09/2023 07:01:22;25/09/2023 11:06:15;-22.625938;-50.067696;524.16;268.3;;BC_HYD_PRESS;last;;Numeric;;6850;KPA;6850
ACC000028047;CEQ000439555;7411;25/09/2023 07:00:22;25/09/2023 11:06:15;-22.625889;-50.066532;524.39;265.4;;BC_HYD_PRESS;last;;Numeric;;5085;KPA;5085
ACC000028047;CEQ000439555;7411;27/09/2023 02:16:17;27/09/2023 06:56:45;-22.620934;-50.07725;577.65;227.4;;BC_HYD_PRESS;last;;Numeric;;4945;KPA;4945
ACC000028047;CEQ000439555;7411;27/09/2023 02:06:15;27/09/2023 06:56:45;-22.62018;-50.066673;571.03;0;;BC_HYD_PRESS;last;;Numeric;;2740;KPA;2740
ACC000028047;CEQ000439555;7411;27/09/2023 02:05:15;27/09/2023 06:56:45;-22.620232;-50.066563;568.8;319.3;;BC_HYD_PRESS;last;;Numeric;;440;KPA;440
ACC000028047;CEQ000439555;7411;27/09/2023 01:45:11;27/09/2023 05:34:42;-22.62162;-50.077816;574.08;0;;BC_HYD_PRESS;last;;Numeric;;345;KPA;345
ACC000028047;CEQ000439555;7411;27/09/2023 01:24:07;27/09/2023 05:34:42;-22.620121;-50.067207;570.65;269.1;;BC_HYD_PRESS;last;;Numeric;;4345;KPA;4345
ACC000028047;CEQ000439555;7411;25/09/2023 08:30:19;25/09/2023 11:35:26;-22.625784;-50.07266;541.15;121.9;;BC_HYD_PRESS;last;;Numeric;;2940;KPA;2940
ACC000028047;CEQ000439555;7411;25/09/2023 21:59:49;26/09/2023 01:27:43;-22.62313;-50.066715;554.73;87.9;;BC_HYD_PRESS;last;;Numeric;;4680;KPA;4680
ACC000028047;CEQ000439555;7411;25/09/2023 21:58:50;26/09/2023 01:27:43;-22.623135;-50.06805;557.66;92.2;;BC_HYD_PRESS;last;;Numeric;;4370;KPA;4370
ACC000028047;CEQ000439555;7411;25/09/2023 21:39:47;26/09/2023 00:58:26;-22.624586;-50.075653;560.8;193.3;;BC_HYD_PRESS;last;;Numeric;;6735;KPA;6735
ACC000028047;CEQ000439555;7411;26/09/2023 01:27:01;26/09/2023 08:56:31;-22.623198;-50.072536;544.69;270.4;;BC_HYD_PRESS;last;;Numeric;;400;KPA;400
ACC000028047;CEQ000439555;7411;26/09/2023 18:38:13;27/09/2023 04:36:25;-22.61971;-50.06727;569.48;143.1;;BC_HYD_PRESS;last;;Numeric;;445;KPA;445
ACC000028047;CEQ000439555;7411;26/09/2023 18:37:14;27/09/2023 04:36:25;-22.619736;-50.06764;572.9;85.8;;BC_HYD_PRESS;last;;Numeric;;6900;KPA;6900
ACC000028047;CEQ000439555;7411;26/09/2023 18:33:12;27/09/2023 04:36:25;-22.619644;-50.072033;577.24;94.9;;BC_HYD_PRESS;last;;Numeric;;5540;KPA;5540
ACC000028047;CEQ000439555;7411;26/09/2023 18:25:11;27/09/2023 04:36:25;-22.619804;-50.06919;571.3;271.2;;BC_HYD_PRESS;last;;Numeric;;5700;KPA;5700
ACC000028047;CEQ000439555;7411;26/09/2023 18:23:10;27/09/2023 04:36:25;-22.619715;-50.067215;572.52;79.8;;BC_HYD_PRESS;last;;Numeric;;2935;KPA;2935
ACC000028047;CEQ000439555;7411;25/09/2023 06:59:23;25/09/2023 11:06:15;-22.625847;-50.065384;526.37;268.4;;BC_HYD_PRESS;last;;Numeric;;7200;KPA;7200
ACC000028047;CEQ000439555;7411;27/09/2023 02:15:17;27/09/2023 06:56:45;-22.620363;-50.076206;577.69;248.4;;BC_HYD_PRESS;last;;Numeric;;6990;KPA;6990
ACC000028047;CEQ000439555;7411;27/09/2023 02:04:16;27/09/2023 06:56:45;-22.620197;-50.066643;567.49;279.9;;BC_HYD_PRESS;last;;Numeric;;1970;KPA;1970
ACC000028047;CEQ000439555;7411;27/09/2023 02:03:15;27/09/2023 05:34:42;-22.620169;-50.067257;566.12;100;;BC_HYD_PRESS;last;;Numeric;;9305;KPA;9305
ACC000028047;CEQ000439555;7411;27/09/2023 01:44:12;27/09/2023 05:34:42;-22.621637;-50.077835;570.84;0;;BC_HYD_PRESS;last;;Numeric;;360;KPA;360
ACC000028047;CEQ000439555;7411;27/09/2023 01:43:11;27/09/2023 05:34:42;-22.621634;-50.07783;571.95;0;;BC_HYD_PRESS;last;;Numeric;;365;KPA;365
ACC000028047;CEQ000439555;7411;27/09/2023 01:23:08;27/09/2023 05:34:42;-22.620153;-50.066826;568.54;278.5;;BC_HYD_PRESS;last;;Numeric;;3350;KPA;3350
ACC000028047;CEQ000439555;7411;25/09/2023 08:29:19;25/09/2023 11:35:26;-22.625736;-50.07279;539.75;126.2;;BC_HYD_PRESS;last;;Numeric;;2835;KPA;2835
ACC000028047;CEQ000439555;7411;25/09/2023 08:28:19;25/09/2023 11:35:26;-22.625769;-50.07265;539.24;293.9;;BC_HYD_PRESS;last;;Numeric;;8540;KPA;8540
ACC000028047;CEQ000439555;7411;25/09/2023 21:57:49;26/09/2023 00:58:26;-22.623146;-50.069416;557.71;89.3;;BC_HYD_PRESS;last;;Numeric;;6145;KPA;6145
ACC000028047;CEQ000439555;7411;25/09/2023 21:38:47;26/09/2023 00:58:26;-22.623903;-50.075413;562.47;0;;BC_HYD_PRESS;last;;Numeric;;2920;KPA;2920
ACC000028047;CEQ000439555;7411;26/09/2023 01:26:00;26/09/2023 08:56:31;-22.623192;-50.07144;545.27;273.3;;BC_HYD_PRESS;last;;Numeric;;405;KPA;405
ACC000028047;CEQ000439555;7411;26/09/2023 01:25:01;26/09/2023 08:56:31;-22.62319;-50.07059;547.48;272.6;;BC_HYD_PRESS;last;;Numeric;;440;KPA;440
ACC000028047;CEQ000439555;7411;26/09/2023 18:32:13;27/09/2023 04:36:25;-22.619596;-50.07255;576.74;0;;BC_HYD_PRESS;last;;Numeric;;2055;KPA;2055
ACC000028047;CEQ000439555;7411;26/09/2023 18:31:12;27/09/2023 04:36:25;-22.619547;-50.072872;570.89;0;;BC_HYD_PRESS;last;;Numeric;;1785;KPA;1785
ACC000028047;CEQ000439555;7411;26/09/2023 18:30:13;27/09/2023 04:36:25;-22.619486;-50.07295;563.04;269.3;;BC_HYD_PRESS;last;;Numeric;;4310;KPA;4310
ACC000028047;CEQ000439555;7411;26/09/2023 18:26:11;27/09/2023 04:36:25;-22.619709;-50.070404;559.92;276.5;;BC_HYD_PRESS;last;;Numeric;;4390;KPA;4390
ACC000028047;CEQ000439555;7411;26/09/2023 01:09:58;26/09/2023 08:56:31;-22.623192;-50.063496;564.82;88.3;;BC_HYD_PRESS;last;;Numeric;;9065;KPA;9065
ACC000028047;CEQ000439555;7411;26/09/2023 01:08:58;26/09/2023 08:56:31;-22.623201;-50.064663;564.11;87.9;;BC_HYD_PRESS;last;;Numeric;;8645;KPA;8645
ACC000028047;CEQ000439555;7411;26/09/2023 18:22:11;27/09/2023 04:36:25;-22.61971;-50.067375;572.71;93.7;;BC_HYD_PRESS;last;;Numeric;;3250;KPA;3250
ACC000028047;CEQ000439555;7411;26/09/2023 18:19:10;27/09/2023 04:36:25;-22.619694;-50.070972;577.21;96.2;;BC_HYD_PRESS;last;;Numeric;;6495;KPA;6495
ACC000028047;CEQ000439555;7411;25/09/2023 06:58:22;25/09/2023 11:06:15;-22.625809;-50.06422;526.18;270.3;;BC_HYD_PRESS;last;;Numeric;;5960;KPA;5960
ACC000028047;CEQ000439555;7411;27/09/2023 20:42:30;28/09/2023 00:09:20;-22.69831;-50.113472;554.29;228.1;;BC_HYD_PRESS;last;;Numeric;;6740;KPA;6740
ACC000028047;CEQ000439555;7411;27/09/2023 20:16:55;28/09/2023 00:09:20;-22.697872;-50.112885;543.04;233.5;;BC_HYD_PRESS;last;;Numeric;;7235;KPA;7235
ACC000028047;CEQ000439555;7411;27/09/2023 19:57:24;28/09/2023 00:09:20;-22.700422;-50.1158;550.43;216.6;;BC_HYD_PRESS;last;;Numeric;;4860;KPA;4860
ACC000028047;CEQ000439555;7411;27/09/2023 20:41:30;28/09/2023 00:09:20;-22.69759;-50.112396;555.36;235.9;;BC_HYD_PRESS;last;;Numeric;;7090;KPA;7090
ACC000028047;CEQ000439555;7411;27/09/2023 20:28:29;28/09/2023 00:09:20;-22.699457;-50.114933;549.19;225.1;;BC_HYD_PRESS;last;;Numeric;;5880;KPA;5880
ACC000028047;CEQ000439555;7411;27/09/2023 20:16:26;28/09/2023 00:09:20;-22.697506;-50.11233;544.31;232.3;;BC_HYD_PRESS;last;;Numeric;;3910;KPA;3910
ACC000028047;CEQ000439555;7411;27/09/2023 19:56:23;28/09/2023 00:09:20;-22.699532;-50.114895;549.4;224;;BC_HYD_PRESS;last;;Numeric;;6050;KPA;6050
ACC000028047;CEQ000439555;7411;27/09/2023 19:55:22;28/09/2023 00:09:20;-22.698723;-50.113953;545.57;228.7;;BC_HYD_PRESS;last;;Numeric;;5600;KPA;5600
ACC000028047;CEQ000439555;7411;27/09/2023 20:27:29;28/09/2023 00:09:20;-22.698648;-50.113926;549.28;227.8;;BC_HYD_PRESS;last;;Numeric;;4990;KPA;4990
ACC000028047;CEQ000439555;7411;27/09/2023 20:15:25;28/09/2023 00:09:20;-22.697336;-50.11185;548.56;154.7;;BC_HYD_PRESS;last;;Numeric;;2430;KPA;2430
ACC000028047;CEQ000439555;7411;27/09/2023 20:26:29;28/09/2023 00:09:20;-22.697842;-50.11281;549.39;232.7;;BC_HYD_PRESS;last;;Numeric;;5300;KPA;5300
ACC000028047;CEQ000439555;7411;27/09/2023 20:25:17;28/09/2023 00:09:20;-22.697323;-50.111835;552.35;246.7;;BC_HYD_PRESS;last;;Numeric;;3135;KPA;3135
ACC000028047;CEQ000439555;7411;27/09/2023 20:14:26;28/09/2023 00:09:20;-22.697899;-50.112556;557.33;52.6;;BC_HYD_PRESS;last;;Numeric;;5395;KPA;5395
ACC000028047;CEQ000439555;7411;27/09/2023 19:54:23;28/09/2023 00:09:20;-22.698023;-50.112934;545.68;233.9;;BC_HYD_PRESS;last;;Numeric;;5300;KPA;5300
ACC000028047;CEQ000439555;7411;27/09/2023 19:53:23;28/09/2023 00:09:20;-22.697363;-50.11182;553.72;241.3;;BC_HYD_PRESS;last;;Numeric;;4195;KPA;4195
ACC000028047;CEQ000439555;7411;27/09/2023 20:24:27;28/09/2023 00:09:20;-22.697577;-50.112206;551.69;56.4;;BC_HYD_PRESS;last;;Numeric;;5660;KPA;5660
ACC000028047;CEQ000439555;7411;27/09/2023 20:13:26;28/09/2023 00:09:20;-22.698534;-50.113644;551.23;51.8;;BC_HYD_PRESS;last;;Numeric;;6485;KPA;6485
ACC000028047;CEQ000439555;7411;27/09/2023 20:12:25;28/09/2023 00:09:20;-22.69917;-50.11437;555.4;49.9;;BC_HYD_PRESS;last;;Numeric;;5595;KPA;5595
ACC000028047;CEQ000439555;7411;27/09/2023 19:52:22;28/09/2023 00:09:20;-22.697412;-50.111767;555.02;306.8;;BC_HYD_PRESS;last;;Numeric;;2555;KPA;2555
ACC000028047;CEQ000439555;7411;27/09/2023 20:23:26;28/09/2023 00:09:20;-22.698416;-50.113438;550.82;55.1;;BC_HYD_PRESS;last;;Numeric;;7420;KPA;7420
ACC000028047;CEQ000439555;7411;27/09/2023 20:22:27;28/09/2023 00:09:20;-22.699305;-50.114567;558.39;47.8;;BC_HYD_PRESS;last;;Numeric;;5645;KPA;5645
ACC000028047;CEQ000439555;7411;27/09/2023 20:11:25;28/09/2023 00:09:20;-22.69988;-50.115196;546.27;41.6;;BC_HYD_PRESS;last;;Numeric;;4660;KPA;4660
ACC000028047;CEQ000439555;7411;27/09/2023 20:10:25;28/09/2023 00:09:20;-22.70043;-50.115795;546.5;0;;BC_HYD_PRESS;last;;Numeric;;4945;KPA;4945
ACC000028047;CEQ000439555;7411;27/09/2023 19:51:23;28/09/2023 00:09:20;-22.697927;-50.112587;555.98;53.3;;BC_HYD_PRESS;last;;Numeric;;7685;KPA;7685
ACC000028047;CEQ000439555;7411;27/09/2023 20:21:27;28/09/2023 00:09:20;-22.700314;-50.115623;556.06;44.6;;BC_HYD_PRESS;last;;Numeric;;5040;KPA;5040
ACC000028047;CEQ000439555;7411;27/09/2023 19:50:22;28/09/2023 00:09:20;-22.698668;-50.11364;560.21;56.2;;BC_HYD_PRESS;last;;Numeric;;6575;KPA;6575
ACC000028047;CEQ000439555;7411;27/09/2023 20:09:25;28/09/2023 00:09:20;-22.700508;-50.11582;552.63;53.5;;BC_HYD_PRESS;last;;Numeric;;2030;KPA;2030
ACC000028047;CEQ000439555;7411;27/09/2023 20:08:24;28/09/2023 00:09:20;-22.70046;-50.11579;551.89;202.9;;BC_HYD_PRESS;last;;Numeric;;3245;KPA;3245
ACC000028047;CEQ000439555;7411;27/09/2023 19:49:22;28/09/2023 00:09:20;-22.699408;-50.11463;560.37;45.2;;BC_HYD_PRESS;last;;Numeric;;6150;KPA;6150
ACC000028047;CEQ000439555;7411;27/09/2023 20:52:33;28/09/2023 00:09:20;-22.697844;-50.11285;549.98;229.3;;BC_HYD_PRESS;last;;Numeric;;6295;KPA;6295
ACC000028047;CEQ000439555;7411;27/09/2023 20:07:25;28/09/2023 00:09:20;-22.699514;-50.114895;544.6;226.7;;BC_HYD_PRESS;last;;Numeric;;5290;KPA;5290
ACC000028047;CEQ000439555;7411;27/09/2023 20:51:31;28/09/2023 00:09:20;-22.69733;-50.11204;550.52;161.7;;BC_HYD_PRESS;last;;Numeric;;2980;KPA;2980
ACC000028047;CEQ000439555;7411;27/09/2023 20:50:31;28/09/2023 00:09:20;-22.697502;-50.1122;540.28;54.7;;BC_HYD_PRESS;last;;Numeric;;5920;KPA;5920
ACC000028047;CEQ000439555;7411;27/09/2023 20:06:25;28/09/2023 00:09:20;-22.698668;-50.11393;544.69;229.4;;BC_HYD_PRESS;last;;Numeric;;5825;KPA;5825
ACC000028047;CEQ000439555;7411;27/09/2023 20:49:31;28/09/2023 00:09:20;-22.698215;-50.113285;541.57;53.9;;BC_HYD_PRESS;last;;Numeric;;4650;KPA;4650
ACC000028047;CEQ000439555;7411;27/09/2023 20:05:24;28/09/2023 00:09:20;-22.697948;-50.11291;544.79;233.9;;BC_HYD_PRESS;last;;Numeric;;4890;KPA;4890
ACC000028047;CEQ000439555;7411;27/09/2023 20:48:31;28/09/2023 00:09:20;-22.69901;-50.114307;542.39;48.4;;BC_HYD_PRESS;last;;Numeric;;5705;KPA;5705
ACC000028047;CEQ000439555;7411;27/09/2023 20:04:24;28/09/2023 00:09:20;-22.697298;-50.11191;543.89;241.2;;BC_HYD_PRESS;last;;Numeric;;3280;KPA;3280
ACC000028047;CEQ000439555;7411;27/09/2023 20:47:31;28/09/2023 00:09:20;-22.699839;-50.115223;548.77;48;;BC_HYD_PRESS;last;;Numeric;;5515;KPA;5515
ACC000028047;CEQ000439555;7411;27/09/2023 20:03:24;28/09/2023 00:09:20;-22.697409;-50.111794;555.22;240.2;;BC_HYD_PRESS;last;;Numeric;;2025;KPA;2025
ACC000028047;CEQ000439555;7411;27/09/2023 20:02:24;28/09/2023 00:09:20;-22.697853;-50.11248;556.11;57.6;;BC_HYD_PRESS;last;;Numeric;;5990;KPA;5990
ACC000028047;CEQ000439555;7411;27/09/2023 20:46:31;28/09/2023 00:09:20;-22.700466;-50.115887;550.56;355.5;;BC_HYD_PRESS;last;;Numeric;;2980;KPA;2980
ACC000028047;CEQ000439555;7411;27/09/2023 20:01:23;28/09/2023 00:09:20;-22.698643;-50.11356;564.36;52.8;;BC_HYD_PRESS;last;;Numeric;;5275;KPA;5275
ACC000028047;CEQ000439555;7411;27/09/2023 20:45:31;28/09/2023 00:09:20;-22.700457;-50.11591;552.15;226.8;;BC_HYD_PRESS;last;;Numeric;;3840;KPA;3840
ACC000028047;CEQ000439555;7411;27/09/2023 20:20:26;28/09/2023 00:09:20;-22.700502;-50.11583;555.12;211.2;;BC_HYD_PRESS;last;;Numeric;;2085;KPA;2085
ACC000028047;CEQ000439555;7411;27/09/2023 20:00:24;28/09/2023 00:09:20;-22.69932;-50.11461;556.58;44.3;;BC_HYD_PRESS;last;;Numeric;;7125;KPA;7125
ACC000028047;CEQ000439555;7411;27/09/2023 19:59:24;28/09/2023 00:09:20;-22.700218;-50.11556;555.8;43.8;;BC_HYD_PRESS;last;;Numeric;;4670;KPA;4670
